Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit;Returned;Person
9477;CA-2017-100818;31/05/2017;05/06/2017;Second Class;JM-15265;Janet Molinari;Corporate;United States;Chicago;Illinois;60653.0;Central;FUR-FU-10002703;Furniture;Furnishings;"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""";51.56;2.0;0.6;-61.872;;Kelly Williams
9478;CA-2017-100818;31/05/2017;05/06/2017;Second Class;JM-15265;Janet Molinari;Corporate;United States;Chicago;Illinois;60653.0;Central;OFF-BI-10004364;Office Supplies;Binders;Storex Dura Pro Binders;3.564;3.0;0.8;-6.237;;Kelly Williams
212;CA-2017-101007;09/02/2017;13/02/2017;Second Class;MS-17980;Michael Stewart;Corporate;United States;Dallas;Texas;75220.0;Central;TEC-AC-10001266;Technology;Accessories;Memorex Micro Travel Drive 8 GB;20.8;2.0;0.2;6.5;;Kelly Williams
7215;CA-2017-103072;27/09/2017;30/09/2017;Second Class;HW-14935;Helen Wasserman;Corporate;United States;Detroit;Michigan;48205.0;Central;OFF-AR-10000127;Office Supplies;Art;Newell 321;16.4;5.0;0.0;4.756;;Kelly Williams
7216;CA-2017-103072;27/09/2017;30/09/2017;Second Class;HW-14935;Helen Wasserman;Corporate;United States;Detroit;Michigan;48205.0;Central;OFF-PA-10003172;Office Supplies;Paper;Xerox 1996;25.92;4.0;0.0;12.4416;;Kelly Williams
3768;CA-2017-103205;08/12/2017;10/12/2017;Second Class;JJ-15760;Joel Jenkins;Home Office;United States;Houston;Texas;77036.0;Central;TEC-PH-10004896;Technology;Phones;Nokia Lumia 521 (T-Mobile);119.96;5.0;0.2;11.996;;Kelly Williams
5035;CA-2017-103954;09/08/2017;13/08/2017;Second Class;HR-14770;Hallie Redmond;Home Office;United States;Milwaukee;Wisconsin;53209.0;Central;FUR-BO-10004690;Furniture;Bookcases;O'Sullivan Cherrywood Estates Traditional Barrister Bookcase;687.4;5.0;0.0;48.118;;Kelly Williams
3814;CA-2017-103961;05/11/2017;09/11/2017;Standard Class;NG-18430;Nathan Gelder;Consumer;United States;Quincy;Illinois;62301.0;Central;OFF-LA-10004484;Office Supplies;Labels;Avery 476;19.824;6.0;0.2;6.4428;;Kelly Williams
9445;CA-2017-104052;01/03/2017;02/03/2017;First Class;TP-21565;Tracy Poddar;Corporate;United States;Coppell;Texas;75019.0;Central;TEC-PH-10003215;Technology;Phones;Jackery Bar Premium Fast-charging Portable Charger;95.84;4.0;0.2;34.742;;Kelly Williams
7002;CA-2017-104871;30/03/2017;03/04/2017;Standard Class;DR-12940;Daniel Raglin;Home Office;United States;Normal;Illinois;61761.0;Central;FUR-CH-10003298;Furniture;Chairs;Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal;366.744;4.0;0.3;-110.0232;;Kelly Williams
5282;CA-2017-105158;05/09/2017;10/09/2017;Standard Class;SP-20860;Sung Pak;Corporate;United States;Rochester;Minnesota;55901.0;Central;FUR-FU-10001706;Furniture;Furnishings;Longer-Life Soft White Bulbs;6.16;2.0;0.0;2.9568;Yes;Kelly Williams
5283;CA-2017-105158;05/09/2017;10/09/2017;Standard Class;SP-20860;Sung Pak;Corporate;United States;Rochester;Minnesota;55901.0;Central;OFF-PA-10001970;Office Supplies;Paper;Xerox 1881;36.84;3.0;0.0;17.3148;Yes;Kelly Williams
6136;CA-2017-105613;18/10/2017;22/10/2017;Standard Class;KN-16705;Kristina Nunn;Home Office;United States;Mcallen;Texas;78501.0;Central;TEC-AC-10000521;Technology;Accessories;Verbatim Slim CD and DVD Storage Cases, 50/Pack;27.696;3.0;0.2;3.462;;Kelly Williams
6137;CA-2017-105613;18/10/2017;22/10/2017;Standard Class;KN-16705;Kristina Nunn;Home Office;United States;Mcallen;Texas;78501.0;Central;OFF-AP-10000026;Office Supplies;Appliances;Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection;73.164;6.0;0.8;-186.5682;;Kelly Williams
3995;CA-2017-105627;08/03/2017;12/03/2017;Standard Class;DK-12895;Dana Kaydos;Consumer;United States;Kenosha;Wisconsin;53142.0;Central;FUR-BO-10002916;Furniture;Bookcases;"Rush Hierlooms Collection 1"" Thick Stackable Bookcases";512.94;3.0;0.0;97.4586;;Kelly Williams
3996;CA-2017-105627;08/03/2017;12/03/2017;Standard Class;DK-12895;Dana Kaydos;Consumer;United States;Kenosha;Wisconsin;53142.0;Central;FUR-CH-10002084;Furniture;Chairs;Hon Mobius Operator's Chair;860.93;7.0;0.0;189.4046;;Kelly Williams
3997;CA-2017-105627;08/03/2017;12/03/2017;Standard Class;DK-12895;Dana Kaydos;Consumer;United States;Kenosha;Wisconsin;53142.0;Central;TEC-PH-10003012;Technology;Phones;Nortel Meridian M3904 Professional Digital phone;769.95;5.0;0.0;223.2855;;Kelly Williams
3998;CA-2017-105627;08/03/2017;12/03/2017;Standard Class;DK-12895;Dana Kaydos;Consumer;United States;Kenosha;Wisconsin;53142.0;Central;OFF-AR-10002704;Office Supplies;Art;Boston 1900 Electric Pencil Sharpener;14.98;1.0;0.0;4.494;;Kelly Williams
3999;CA-2017-105627;08/03/2017;12/03/2017;Standard Class;DK-12895;Dana Kaydos;Consumer;United States;Kenosha;Wisconsin;53142.0;Central;FUR-FU-10000308;Furniture;Furnishings;Deflect-o Glass Clear Studded Chair Mats;373.08;6.0;0.0;82.0776;;Kelly Williams
4285;CA-2017-105690;21/11/2017;26/11/2017;Second Class;CA-11965;Carol Adams;Corporate;United States;Port Arthur;Texas;77642.0;Central;FUR-BO-10003965;Furniture;Bookcases;O'Sullivan Manor Hill 2-Door Library in Brianna Oak;246.1328;2.0;0.32;-76.0116;;Kelly Williams
4286;CA-2017-105690;21/11/2017;26/11/2017;Second Class;CA-11965;Carol Adams;Corporate;United States;Port Arthur;Texas;77642.0;Central;OFF-LA-10000240;Office Supplies;Labels;Self-Adhesive Address Labels for Typewriters by Universal;11.696;2.0;0.2;3.9474;;Kelly Williams
4287;CA-2017-105690;21/11/2017;26/11/2017;Second Class;CA-11965;Carol Adams;Corporate;United States;Port Arthur;Texas;77642.0;Central;TEC-CO-10001571;Technology;Copiers;Sharp 1540cs Digital Laser Copier;439.992;1.0;0.2;164.997;;Kelly Williams
1128;CA-2017-105970;02/03/2017;07/03/2017;Standard Class;PA-19060;Pete Armstrong;Home Office;United States;Richmond;Indiana;47374.0;Central;OFF-AR-10003156;Office Supplies;Art;50 Colored Long Pencils;10.16;1.0;0.0;2.6416;;Kelly Williams
1129;CA-2017-105970;02/03/2017;07/03/2017;Standard Class;PA-19060;Pete Armstrong;Home Office;United States;Richmond;Indiana;47374.0;Central;OFF-EN-10001532;Office Supplies;Envelopes;Brown Kraft Recycled Envelopes;101.88;6.0;0.0;50.94;;Kelly Williams
7154;CA-2017-106208;10/12/2017;15/12/2017;Standard Class;JW-16075;Julia West;Consumer;United States;Chicago;Illinois;60610.0;Central;OFF-AP-10004980;Office Supplies;Appliances;3M Replacement Filter for Office Air Cleaner for 20' x 33' Room;53.088;7.0;0.8;-108.8304;;Kelly Williams
816;CA-2017-106565;20/03/2017;23/03/2017;First Class;BW-11110;Bart Watters;Corporate;United States;Milwaukee;Wisconsin;53209.0;Central;OFF-PA-10000061;Office Supplies;Paper;Xerox 205;51.84;8.0;0.0;24.8832;;Kelly Williams
8765;CA-2017-107083;21/11/2017;27/11/2017;Standard Class;BB-11545;Brenda Bowman;Corporate;United States;Fort Worth;Texas;76106.0;Central;OFF-AR-10002257;Office Supplies;Art;Eldon Spacemaker Box, Quick-Snap Lid, Clear;5.344;2.0;0.2;0.7348;;Kelly Williams
8766;CA-2017-107083;21/11/2017;27/11/2017;Standard Class;BB-11545;Brenda Bowman;Corporate;United States;Fort Worth;Texas;76106.0;Central;OFF-BI-10000756;Office Supplies;Binders;Storex DuraTech Recycled Plastic Frosted Binders;1.696;2.0;0.8;-2.544;;Kelly Williams
8767;CA-2017-107083;21/11/2017;27/11/2017;Standard Class;BB-11545;Brenda Bowman;Corporate;United States;Fort Worth;Texas;76106.0;Central;OFF-AP-10004136;Office Supplies;Appliances;Kensington 6 Outlet SmartSocket Surge Protector;24.588;3.0;0.8;-67.617;;Kelly Williams
8768;CA-2017-107083;21/11/2017;27/11/2017;Standard Class;BB-11545;Brenda Bowman;Corporate;United States;Fort Worth;Texas;76106.0;Central;OFF-BI-10002194;Office Supplies;Binders;Cardinal Hold-It CD Pocket;7.98;5.0;0.8;-13.167;;Kelly Williams
6471;CA-2017-108532;29/08/2017;02/09/2017;Standard Class;CC-12100;Chad Cunningham;Home Office;United States;Detroit;Michigan;48234.0;Central;TEC-PH-10001750;Technology;Phones;Samsung Rugby III;131.98;2.0;0.0;35.6346;;Kelly Williams
6472;CA-2017-108532;29/08/2017;02/09/2017;Standard Class;CC-12100;Chad Cunningham;Home Office;United States;Detroit;Michigan;48234.0;Central;TEC-AC-10004510;Technology;Accessories;Logitech Desktop MK120 Mouse and keyboard Combo;114.52;7.0;0.0;11.452;;Kelly Williams
7747;CA-2017-109113;19/12/2017;23/12/2017;Standard Class;EK-13795;Eileen Kiefer;Home Office;United States;Chicago;Illinois;60610.0;Central;TEC-AC-10004761;Technology;Accessories;Maxell 4.7GB DVD+RW 3/Pack;25.488;2.0;0.2;4.779;;Kelly Williams
8301;CA-2017-109169;20/04/2017;24/04/2017;Standard Class;OT-18730;Olvera Toch;Consumer;United States;Detroit;Michigan;48234.0;Central;OFF-EN-10003296;Office Supplies;Envelopes;Tyvek Side-Opening Peel & Seel Expanding Envelopes;180.96;2.0;0.0;81.432;;Kelly Williams
8493;CA-2017-109190;23/10/2017;28/10/2017;Standard Class;CC-12685;Craig Carroll;Consumer;United States;Lubbock;Texas;79424.0;Central;OFF-PA-10000069;Office Supplies;Paper;TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack;60.736;8.0;0.2;20.4984;;Kelly Williams
8494;CA-2017-109190;23/10/2017;28/10/2017;Standard Class;CC-12685;Craig Carroll;Consumer;United States;Lubbock;Texas;79424.0;Central;TEC-CO-10001943;Technology;Copiers;Canon PC-428 Personal Copier;479.976;3.0;0.2;161.9919;;Kelly Williams
8495;CA-2017-109190;23/10/2017;28/10/2017;Standard Class;CC-12685;Craig Carroll;Consumer;United States;Lubbock;Texas;79424.0;Central;OFF-BI-10000977;Office Supplies;Binders;Ibico Plastic Spiral Binding Combs;6.08;1.0;0.8;-10.336;;Kelly Williams
6675;CA-2017-109337;21/11/2017;23/11/2017;Second Class;DL-13330;Denise Leinenbach;Consumer;United States;Lawrence;Indiana;46226.0;Central;OFF-AR-10003759;Office Supplies;Art;Crayola Anti Dust Chalk, 12/Pack;10.92;6.0;0.0;4.914;;Kelly Williams
6676;CA-2017-109337;21/11/2017;23/11/2017;Second Class;DL-13330;Denise Leinenbach;Consumer;United States;Lawrence;Indiana;46226.0;Central;TEC-MA-10002930;Technology;Machines;Ricoh - Ink Collector Unit for GX3000 Series Printers;83.9;2.0;0.0;22.653;;Kelly Williams
6677;CA-2017-109337;21/11/2017;23/11/2017;Second Class;DL-13330;Denise Leinenbach;Consumer;United States;Lawrence;Indiana;46226.0;Central;OFF-AP-10004052;Office Supplies;Appliances;Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk;19.75;5.0;0.0;5.135;;Kelly Williams
6678;CA-2017-109337;21/11/2017;23/11/2017;Second Class;DL-13330;Denise Leinenbach;Consumer;United States;Lawrence;Indiana;46226.0;Central;TEC-AC-10000990;Technology;Accessories;Imation Bio 2GB USB Flash Drive Imation Corp;393.54;3.0;0.0;165.2868;;Kelly Williams
1081;CA-2017-110016;29/11/2017;04/12/2017;Standard Class;BT-11395;Bill Tyler;Corporate;United States;Detroit;Michigan;48227.0;Central;OFF-PA-10000349;Office Supplies;Paper;Easy-staple paper;19.92;4.0;0.0;9.3624;;Kelly Williams
1082;CA-2017-110016;29/11/2017;04/12/2017;Standard Class;BT-11395;Bill Tyler;Corporate;United States;Detroit;Michigan;48227.0;Central;FUR-CH-10002880;Furniture;Chairs;Global High-Back Leather Tilter, Burgundy;1106.91;9.0;0.0;121.7601;;Kelly Williams
9355;CA-2017-110324;01/12/2017;05/12/2017;Standard Class;MA-17560;Matt Abelman;Home Office;United States;Jackson;Michigan;49201.0;Central;OFF-PA-10001826;Office Supplies;Paper;Xerox 207;19.44;3.0;0.0;9.3312;;Kelly Williams
9356;CA-2017-110324;01/12/2017;05/12/2017;Standard Class;MA-17560;Matt Abelman;Home Office;United States;Jackson;Michigan;49201.0;Central;OFF-AR-10000823;Office Supplies;Art;Newell 307;3.64;2.0;0.0;1.0192;;Kelly Williams
9357;CA-2017-110324;01/12/2017;05/12/2017;Standard Class;MA-17560;Matt Abelman;Home Office;United States;Jackson;Michigan;49201.0;Central;OFF-PA-10001776;Office Supplies;Paper;"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book";18.54;2.0;0.0;8.7138;;Kelly Williams
5727;CA-2017-110548;04/05/2017;08/05/2017;Standard Class;AH-10690;Anna Hдberlin;Corporate;United States;Houston;Texas;77095.0;Central;TEC-PH-10002922;Technology;Phones;ShoreTel ShorePhone IP 230 VoIP phone;946.344;7.0;0.2;118.293;;Kelly Williams
8008;CA-2017-110863;17/11/2017;24/11/2017;Standard Class;AA-10645;Anna Andreadi;Consumer;United States;Oklahoma City;Oklahoma;73120.0;Central;OFF-ST-10002756;Office Supplies;Storage;"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand";541.24;4.0;0.0;5.4124;;Kelly Williams
8009;CA-2017-110863;17/11/2017;24/11/2017;Standard Class;AA-10645;Anna Andreadi;Consumer;United States;Oklahoma City;Oklahoma;73120.0;Central;OFF-PA-10000474;Office Supplies;Paper;Easy-staple paper;106.32;3.0;0.0;49.9704;;Kelly Williams
8010;CA-2017-110863;17/11/2017;24/11/2017;Standard Class;AA-10645;Anna Andreadi;Consumer;United States;Oklahoma City;Oklahoma;73120.0;Central;FUR-CH-10002073;Furniture;Chairs;Hon Olson Stacker Chairs;1323.9;5.0;0.0;383.931;;Kelly Williams
5419;CA-2017-110877;23/10/2017;26/10/2017;First Class;JE-15715;Joe Elijah;Consumer;United States;Houston;Texas;77041.0;Central;OFF-PA-10004621;Office Supplies;Paper;Xerox 212;36.288;7.0;0.2;12.7008;;Kelly Williams
5420;CA-2017-110877;23/10/2017;26/10/2017;First Class;JE-15715;Joe Elijah;Consumer;United States;Houston;Texas;77041.0;Central;TEC-PH-10002103;Technology;Phones;Jabra SPEAK 410;150.384;2.0;0.2;15.0384;;Kelly Williams
8732;CA-2017-111017;31/07/2017;06/08/2017;Standard Class;SC-20695;Steve Chapman;Corporate;United States;Saint Louis;Missouri;63116.0;Central;OFF-SU-10002573;Office Supplies;Supplies;"Acme 10"" Easy Grip Assistive Scissors";52.59;3.0;0.0;15.777;;Kelly Williams
1547;CA-2017-111395;23/11/2017;27/11/2017;Standard Class;VB-21745;Victoria Brennan;Corporate;United States;San Antonio;Texas;78207.0;Central;OFF-PA-10000994;Office Supplies;Paper;Xerox 1915;335.52;4.0;0.2;117.432;;Kelly Williams
1548;CA-2017-111395;23/11/2017;27/11/2017;Standard Class;VB-21745;Victoria Brennan;Corporate;United States;San Antonio;Texas;78207.0;Central;OFF-BI-10002867;Office Supplies;Binders;GBC Recycled Regency Composition Covers;23.912;2.0;0.8;-40.6504;;Kelly Williams
1549;CA-2017-111395;23/11/2017;27/11/2017;Standard Class;VB-21745;Victoria Brennan;Corporate;United States;San Antonio;Texas;78207.0;Central;OFF-ST-10001291;Office Supplies;Storage;Tenex Personal Self-Stacking Standard File Box, Black/Gray;27.056;2.0;0.2;2.3674;;Kelly Williams
9314;CA-2017-111948;11/11/2017;11/11/2017;Same Day;AG-10495;Andrew Gjertsen;Corporate;United States;Detroit;Michigan;48234.0;Central;OFF-ST-10003282;Office Supplies;Storage;Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers;418.32;7.0;0.0;117.1296;Yes;Kelly Williams
9315;CA-2017-111948;11/11/2017;11/11/2017;Same Day;AG-10495;Andrew Gjertsen;Corporate;United States;Detroit;Michigan;48234.0;Central;OFF-AP-10002311;Office Supplies;Appliances;Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter;123.858;2.0;0.1;46.7908;Yes;Kelly Williams
4569;CA-2017-111990;08/11/2017;13/11/2017;Standard Class;DB-13660;Duane Benoit;Consumer;United States;Houston;Texas;77095.0;Central;OFF-BI-10003291;Office Supplies;Binders;Wilson Jones Leather-Like Binders with DublLock Round Rings;10.476;6.0;0.8;-17.2854;;Kelly Williams
5855;CA-2017-112214;05/08/2017;11/08/2017;Standard Class;AH-10690;Anna Hдberlin;Corporate;United States;Dallas;Texas;75220.0;Central;OFF-ST-10001505;Office Supplies;Storage;"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H";33.488;7.0;0.2;-1.2558;;Kelly Williams
5856;CA-2017-112214;05/08/2017;11/08/2017;Standard Class;AH-10690;Anna Hдberlin;Corporate;United States;Dallas;Texas;75220.0;Central;OFF-SU-10003567;Office Supplies;Supplies;Stiletto Hand Letter Openers;23.04;3.0;0.2;-4.896;;Kelly Williams
5857;CA-2017-112214;05/08/2017;11/08/2017;Standard Class;AH-10690;Anna Hдberlin;Corporate;United States;Dallas;Texas;75220.0;Central;OFF-BI-10002982;Office Supplies;Binders;Avery Self-Adhesive Photo Pockets for Polaroid Photos;1.362;1.0;0.8;-2.1792;;Kelly Williams
5858;CA-2017-112214;05/08/2017;11/08/2017;Standard Class;AH-10690;Anna Hдberlin;Corporate;United States;Dallas;Texas;75220.0;Central;FUR-FU-10002364;Furniture;Furnishings;Eldon Expressions Wood Desk Accessories, Oak;14.76;5.0;0.6;-11.439;;Kelly Williams
1147;CA-2017-112452;04/04/2017;04/04/2017;Same Day;NC-18340;Nat Carroll;Consumer;United States;Lansing;Michigan;48911.0;Central;OFF-AP-10003849;Office Supplies;Appliances;Hoover Shoulder Vac Commercial Portable Vacuum;644.076;2.0;0.1;107.346;;Kelly Williams
1148;CA-2017-112452;04/04/2017;04/04/2017;Same Day;NC-18340;Nat Carroll;Consumer;United States;Lansing;Michigan;48911.0;Central;OFF-FA-10000735;Office Supplies;Fasteners;Staples;5.84;2.0;0.0;2.628;;Kelly Williams
1149;CA-2017-112452;04/04/2017;04/04/2017;Same Day;NC-18340;Nat Carroll;Consumer;United States;Lansing;Michigan;48911.0;Central;OFF-BI-10003350;Office Supplies;Binders;Acco Expandable Hanging Binders;12.76;2.0;0.0;5.8696;;Kelly Williams
1150;CA-2017-112452;04/04/2017;04/04/2017;Same Day;NC-18340;Nat Carroll;Consumer;United States;Lansing;Michigan;48911.0;Central;TEC-PH-10000307;Technology;Phones;Shocksock Galaxy S4 Armband;10.95;1.0;0.0;0.438;;Kelly Williams
1151;CA-2017-112452;04/04/2017;04/04/2017;Same Day;NC-18340;Nat Carroll;Consumer;United States;Lansing;Michigan;48911.0;Central;TEC-CO-10004202;Technology;Copiers;Brother DCP1000 Digital 3 in 1 Multifunction Machine;599.98;2.0;0.0;209.993;;Kelly Williams
6833;CA-2017-112522;10/10/2017;17/10/2017;Standard Class;DP-13165;David Philippe;Consumer;United States;Chicago;Illinois;60610.0;Central;OFF-AR-10003183;Office Supplies;Art;Avery Fluorescent Highlighter Four-Color Set;8.016;3.0;0.2;1.002;;Kelly Williams
7796;CA-2017-112711;12/07/2017;18/07/2017;Standard Class;FM-14380;Fred McMath;Consumer;United States;Amarillo;Texas;79109.0;Central;TEC-PH-10000526;Technology;Phones;Vtech CS6719;307.168;4.0;0.2;30.7168;;Kelly Williams
549;CA-2017-113173;15/11/2017;17/11/2017;Second Class;DK-13225;Dean Katz;Corporate;United States;Chicago;Illinois;60653.0;Central;OFF-ST-10000604;Office Supplies;Storage;Home/Office Personal File Carts;250.272;9.0;0.2;15.642;;Kelly Williams
550;CA-2017-113173;15/11/2017;17/11/2017;Second Class;DK-13225;Dean Katz;Corporate;United States;Chicago;Illinois;60653.0;Central;OFF-BI-10004738;Office Supplies;Binders;Flexible Leather- Look Classic Collection Ring Binder;11.364;3.0;0.8;-17.046;;Kelly Williams
551;CA-2017-113173;15/11/2017;17/11/2017;Second Class;DK-13225;Dean Katz;Corporate;United States;Chicago;Illinois;60653.0;Central;OFF-SU-10001935;Office Supplies;Supplies;Staple remover;8.72;5.0;0.2;-1.744;;Kelly Williams
8742;CA-2017-113222;09/11/2017;09/11/2017;Same Day;AG-10765;Anthony Garverick;Home Office;United States;Lawrence;Indiana;46226.0;Central;OFF-BI-10001890;Office Supplies;Binders;Avery Poly Binder Pockets;10.74;3.0;0.0;5.1552;;Kelly Williams
3961;CA-2017-113901;19/10/2017;24/10/2017;Standard Class;NH-18610;Nicole Hansen;Corporate;United States;Detroit;Michigan;48227.0;Central;OFF-BI-10001249;Office Supplies;Binders;Avery Heavy-Duty EZD View Binder with Locking Rings;38.28;6.0;0.0;17.6088;;Kelly Williams
3962;CA-2017-113901;19/10/2017;24/10/2017;Standard Class;NH-18610;Nicole Hansen;Corporate;United States;Detroit;Michigan;48227.0;Central;TEC-PH-10002564;Technology;Phones;OtterBox Defender Series Case - Samsung Galaxy S4;149.95;5.0;0.0;44.985;;Kelly Williams
3094;CA-2017-114468;23/08/2017;23/08/2017;Same Day;TD-20995;Tamara Dahlen;Consumer;United States;Bolingbrook;Illinois;60440.0;Central;OFF-SU-10004231;Office Supplies;Supplies;Acme Tagit Stainless Steel Antibacterial Scissors;31.68;4.0;0.2;2.772;;Kelly Williams
3095;CA-2017-114468;23/08/2017;23/08/2017;Same Day;TD-20995;Tamara Dahlen;Consumer;United States;Bolingbrook;Illinois;60440.0;Central;OFF-PA-10000809;Office Supplies;Paper;Xerox 206;10.368;2.0;0.2;3.6288;;Kelly Williams
3096;CA-2017-114468;23/08/2017;23/08/2017;Same Day;TD-20995;Tamara Dahlen;Consumer;United States;Bolingbrook;Illinois;60440.0;Central;OFF-FA-10003021;Office Supplies;Fasteners;Staples;12.032;8.0;0.2;2.256;;Kelly Williams
3097;CA-2017-114468;23/08/2017;23/08/2017;Same Day;TD-20995;Tamara Dahlen;Consumer;United States;Bolingbrook;Illinois;60440.0;Central;OFF-AP-10000696;Office Supplies;Appliances;Holmes Odor Grabber;5.768;2.0;0.8;-13.5548;;Kelly Williams
8829;CA-2017-115168;05/06/2017;09/06/2017;Standard Class;BB-11545;Brenda Bowman;Corporate;United States;Saint Charles;Missouri;63301.0;Central;OFF-PA-10000528;Office Supplies;Paper;Xerox 1981;10.56;2.0;0.0;4.752;;Kelly Williams
5188;CA-2017-115567;13/09/2017;18/09/2017;Standard Class;ZC-21910;Zuschuss Carroll;Consumer;United States;Columbus;Indiana;47201.0;Central;TEC-AC-10001314;Technology;Accessories;Case Logic 2.4GHz Wireless Keyboard;199.96;4.0;0.0;15.9968;;Kelly Williams
5189;CA-2017-115567;13/09/2017;18/09/2017;Standard Class;ZC-21910;Zuschuss Carroll;Consumer;United States;Columbus;Indiana;47201.0;Central;FUR-CH-10000015;Furniture;Chairs;Hon Multipurpose Stacking Arm Chairs;1516.2;7.0;0.0;394.212;;Kelly Williams
50;CA-2017-115742;18/04/2017;22/04/2017;Standard Class;DP-13000;Darren Powers;Consumer;United States;New Albany;Indiana;47150.0;Central;OFF-BI-10004410;Office Supplies;Binders;C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack;38.22;6.0;0.0;17.9634;;Kelly Williams
51;CA-2017-115742;18/04/2017;22/04/2017;Standard Class;DP-13000;Darren Powers;Consumer;United States;New Albany;Indiana;47150.0;Central;OFF-LA-10002762;Office Supplies;Labels;Avery 485;75.18;6.0;0.0;35.3346;;Kelly Williams
52;CA-2017-115742;18/04/2017;22/04/2017;Standard Class;DP-13000;Darren Powers;Consumer;United States;New Albany;Indiana;47150.0;Central;FUR-FU-10001706;Furniture;Furnishings;Longer-Life Soft White Bulbs;6.16;2.0;0.0;2.9568;;Kelly Williams
53;CA-2017-115742;18/04/2017;22/04/2017;Standard Class;DP-13000;Darren Powers;Consumer;United States;New Albany;Indiana;47150.0;Central;FUR-CH-10003061;Furniture;Chairs;Global Leather Task Chair, Black;89.99;1.0;0.0;17.0981;;Kelly Williams
5948;CA-2017-115924;14/09/2017;18/09/2017;Second Class;BE-11455;Brad Eason;Home Office;United States;Des Moines;Iowa;50315.0;Central;OFF-BI-10004040;Office Supplies;Binders;Wilson Jones Impact Binders;25.9;5.0;0.0;12.691;;Kelly Williams
4114;CA-2017-116687;02/05/2017;07/05/2017;Standard Class;NC-18625;Noah Childs;Corporate;United States;Houston;Texas;77095.0;Central;OFF-LA-10000443;Office Supplies;Labels;Avery 501;8.856;3.0;0.2;2.9889;;Kelly Williams
4115;CA-2017-116687;02/05/2017;07/05/2017;Standard Class;NC-18625;Noah Childs;Corporate;United States;Houston;Texas;77095.0;Central;TEC-PH-10001750;Technology;Phones;Samsung Rugby III;158.376;3.0;0.2;13.8579;;Kelly Williams
38;CA-2017-117415;27/12/2017;31/12/2017;Standard Class;SN-20710;Steve Nguyen;Home Office;United States;Houston;Texas;77041.0;Central;OFF-EN-10002986;Office Supplies;Envelopes;"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes";113.328;9.0;0.2;35.415;;Kelly Williams
39;CA-2017-117415;27/12/2017;31/12/2017;Standard Class;SN-20710;Steve Nguyen;Home Office;United States;Houston;Texas;77041.0;Central;FUR-BO-10002545;Furniture;Bookcases;Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors;532.3992;3.0;0.32;-46.9764;;Kelly Williams
40;CA-2017-117415;27/12/2017;31/12/2017;Standard Class;SN-20710;Steve Nguyen;Home Office;United States;Houston;Texas;77041.0;Central;FUR-CH-10004218;Furniture;Chairs;Global Fabric Manager's Chair, Dark Gray;212.058;3.0;0.3;-15.147;;Kelly Williams
41;CA-2017-117415;27/12/2017;31/12/2017;Standard Class;SN-20710;Steve Nguyen;Home Office;United States;Houston;Texas;77041.0;Central;TEC-PH-10000486;Technology;Phones;Plantronics HL10 Handset Lifter;371.168;4.0;0.2;41.7564;;Kelly Williams
9725;CA-2017-117898;05/12/2017;11/12/2017;Standard Class;TB-21250;Tim Brockman;Consumer;United States;Bloomington;Illinois;61701.0;Central;OFF-EN-10004459;Office Supplies;Envelopes;Security-Tint Envelopes;12.224;2.0;0.2;4.4312;;Kelly Williams
1595;CA-2017-118423;24/03/2017;27/03/2017;First Class;DP-13390;Dennis Pardue;Home Office;United States;Peoria;Illinois;61604.0;Central;FUR-BO-10000362;Furniture;Bookcases;Sauder Inglewood Library Bookcases;359.058;3.0;0.3;-35.9058;;Kelly Williams
5373;CA-2017-118738;24/10/2017;30/10/2017;Standard Class;AG-10495;Andrew Gjertsen;Corporate;United States;Houston;Texas;77041.0;Central;OFF-PA-10003177;Office Supplies;Paper;Xerox 1999;15.552;3.0;0.2;5.4432;;Kelly Williams
5374;CA-2017-118738;24/10/2017;30/10/2017;Standard Class;AG-10495;Andrew Gjertsen;Corporate;United States;Houston;Texas;77041.0;Central;FUR-TA-10002607;Furniture;Tables;KI Conference Tables;347.361;7.0;0.3;-69.4722;;Kelly Williams
5375;CA-2017-118738;24/10/2017;30/10/2017;Standard Class;AG-10495;Andrew Gjertsen;Corporate;United States;Houston;Texas;77041.0;Central;OFF-PA-10001166;Office Supplies;Paper;Xerox 2;10.368;2.0;0.2;3.6288;;Kelly Williams
