Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Customer_Name;Segment;Country;City;State;Postal_Code;Region;Product_ID;Sales;Quantity;Discount;Profit;Person
CA-2017-121391;04/10/2017;07/10/2017;First Class;AA-10315;Alex Avila;Consumer;US;San Fran~cis~co;California;94109;West;OFF-ST-10001590;26.96;2;0;7.0096;Anna Andreadi
CA-2017-121776;16/02/2017;21/02/2017;Standard Class;RD-19585;Rob Dowd;Consumer;US;Los Angeles;California;90008;West;OFF-PA-10001970;36.84;3;0;17.3148;Anna Andreadi
CA-2017-121776;16/02/2017;21/02/2017;Standard Class;RD-19585;Rob Dowd;Consumer;US;Los Angeles;California;90008;West;OFF-LA-10002762;87.71;7;0;41.2237;Anna Andreadi
CA-2017-121797;30/01/2017;06/02/2017;Standard Class;CC-12145;Charles Crestani;Consumer;US;Los Angeles;California;90049;West;FUR-FU-10001876;227.36;7;0;81.8496;Anna Andreadi
CA-2017-121797;30/01/2017;06/02/2017;Standard Class;CC-12145;Charles Crestani;Consumer;US;Los Angeles;California;90049;West;TEC-MA-10000488;1919.976;3;0.2;215.9973;Anna Andreadi
CA-2017-121965;19/06/2017;23/06/2017;Standard Class;LH-17155;Logan Haushalter;Consumer;US;Los Angeles;California;90032;West;FUR-FU-10000732;12.56;2;0;4.0192;Anna Andreadi
CA-2017-121965;19/06/2017;23/06/2017;Standard Class;LH-17155;Logan Haushalter;Consumer;US;Los Angeles;California;90032;West;OFF-PA-10004355;6.48;1;0;3.1104;Anna Andreadi
CA-2017-121965;19/06/2017;23/06/2017;Standard Class;LH-17155;Logan Haushalter;Consumer;US;Los Angeles;California;90032;West;OFF-EN-10000056;186.69;3;0;87.7443;Anna Andreadi
CA-2017-122371;26/09/2017;01/10/2017;Standard Class;BS-11800;Bryan Spruell;Home Office;US;San Diego;California;92037;West;OFF-ST-10002370;64.17;3;0;18.6093;Anna Andreadi
CA-2017-122371;26/09/2017;01/10/2017;Standard Class;BS-11800;Bryan Spruell;Home Office;US;San Diego;California;92037;West;OFF-EN-10000056;124.46;2;0;58.4962;Anna Andreadi
CA-2017-124058;20/11/2017;24/11/2017;Standard Class;LC-16885;Lena Creighton;Consumer;US;Oakland;California;94601;West;TEC-PH-10004774;72.744;7;0.2;-15.4581;Anna Andreadi
CA-2017-124058;20/11/2017;24/11/2017;Standard Class;LC-16885;Lena Creighton;Consumer;US;Oakland;California;94601;West;FUR-CH-10000595;572.16;3;0.2;35.76;Anna Andreadi
CA-2017-124919;31/05/2017;02/06/2017;First Class;SP-20650;Stephanie Phelps;Corporate;US;San Jose;California;95123;West;OFF-PA-10001950;58.38;7;0;26.271;Anna Andreadi
CA-2017-124919;31/05/2017;02/06/2017;First Class;SP-20650;Stephanie Phelps;Corporate;US;San Jose;California;95123;West;OFF-PA-10002254;105.52;4;0;48.5392;Anna Andreadi
CA-2017-124919;31/05/2017;02/06/2017;First Class;SP-20650;Stephanie Phelps;Corporate;US;San Jose;California;95123;West;OFF-ST-10001590;80.88;6;0;21.0288;Anna Andreadi
CA-2017-125234;27/11/2017;01/12/2017;Standard Class;SN-20710;Steve Nguyen;Home Office;US;Los Angeles;California;90049;West;TEC-AC-10000158;107.97;3;0;22.6737;Anna Andreadi
CA-2017-125234;27/11/2017;01/12/2017;Standard Class;SN-20710;Steve Nguyen;Home Office;US;Los Angeles;California;90049;West;OFF-PA-10000482;113.82;3;0;53.4954;Anna Andreadi
CA-2017-125423;13/12/2017;15/12/2017;Second Class;MC-17575;Matt Collins;Consumer;US;Los Angeles;California;90036;West;OFF-LA-10001771;9.96;2;0;4.5816;Anna Andreadi
CA-2017-126137;03/10/2017;08/10/2017;Standard Class;BS-11755;Bruce Stewart;Consumer;US;Los Angeles;California;90032;West;FUR-BO-10004409;120.666;2;0.15;18.4548;Anna Andreadi
CA-2017-126347;14/12/2017;19/12/2017;Second Class;AJ-10945;Ashley Jarboe;Consumer;US;Los Angeles;California;90045;West;TEC-AC-10003063;50;2;0;10.5;Anna Andreadi
CA-2017-126445;27/08/2017;31/08/2017;Standard Class;RA-19945;Ryan Akin;Consumer;US;Murrieta;California;92563;West;OFF-ST-10000046;484.65;3;0;92.0835;Anna Andreadi
CA-2017-126466;09/11/2017;13/11/2017;Standard Class;JO-15550;Jesus Ocampo;Home Office;US;Roseville;California;95661;West;OFF-FA-10000490;2.48;2;0;1.1656;Anna Andreadi
CA-2017-126725;17/11/2017;21/11/2017;Standard Class;BS-11665;Brian Stugart;Consumer;US;San Diego;California;92105;West;TEC-PH-10003174;415.968;4;0.2;51.996;Anna Andreadi
CA-2017-126725;17/11/2017;21/11/2017;Standard Class;BS-11665;Brian Stugart;Consumer;US;San Diego;California;92105;West;OFF-ST-10001418;304.9;5;0;6.098;Anna Andreadi
CA-2017-126725;17/11/2017;21/11/2017;Standard Class;BS-11665;Brian Stugart;Consumer;US;San Diego;California;92105;West;FUR-FU-10002813;80.96;4;0;29.1456;Anna Andreadi
CA-2017-126725;17/11/2017;21/11/2017;Standard Class;BS-11665;Brian Stugart;Consumer;US;San Diego;California;92105;West;OFF-ST-10000129;777.21;7;0;54.4047;Anna Andreadi
CA-2017-126725;17/11/2017;21/11/2017;Standard Class;BS-11665;Brian Stugart;Consumer;US;San Diego;California;92105;West;OFF-PA-10001639;32.4;5;0;15.552;Anna Andreadi
CA-2017-126725;17/11/2017;21/11/2017;Standard Class;BS-11665;Brian Stugart;Consumer;US;San Diego;California;92105;West;FUR-CH-10001708;225.568;2;0.2;2.8196;Anna Andreadi
CA-2017-126725;17/11/2017;21/11/2017;Standard Class;BS-11665;Brian Stugart;Consumer;US;San Diego;California;92105;West;FUR-FU-10001591;36.6;3;0;15.372;Anna Andreadi
CA-2017-127418;13/06/2017;14/06/2017;First Class;JJ-15445;Jennifer Jackson;Consumer;US;Los Angeles;California;90004;West;OFF-BI-10003707;36.624;3;0.2;13.734;Anna Andreadi
CA-2017-127502;10/12/2017;14/12/2017;Standard Class;MT-17815;Meg Tillman;Consumer;US;San Fran~cis~co;California;94110;West;OFF-LA-10001613;5.76;2;0;2.8224;Anna Andreadi
CA-2017-129532;08/12/2017;12/12/2017;Standard Class;YS-21880;Yana Sorensen;Corporate;US;Los Angeles;California;90036;West;OFF-ST-10004186;221.96;2;0;4.4392;Anna Andreadi
CA-2017-129532;08/12/2017;12/12/2017;Standard Class;YS-21880;Yana Sorensen;Corporate;US;Los Angeles;California;90036;West;TEC-AC-10000865;236;4;0;40.12;Anna Andreadi
CA-2017-129546;28/09/2017;05/10/2017;Standard Class;RP-19855;Roy Phan;Corporate;US;Los Angeles;California;90032;West;OFF-AP-10002495;186.15;3;0;55.845;Anna Andreadi
CA-2017-129546;28/09/2017;05/10/2017;Standard Class;RP-19855;Roy Phan;Corporate;US;Los Angeles;California;90032;West;OFF-BI-10004001;81.792;6;0.2;26.5824;Anna Andreadi
CA-2017-129546;28/09/2017;05/10/2017;Standard Class;RP-19855;Roy Phan;Corporate;US;Los Angeles;California;90032;West;OFF-SU-10004884;47.19;3;0;13.6851;Anna Andreadi
CA-2017-129546;28/09/2017;05/10/2017;Standard Class;RP-19855;Roy Phan;Corporate;US;Los Angeles;California;90032;West;TEC-PH-10003555;36.784;2;0.2;-8.2764;Anna Andreadi
CA-2017-129917;02/10/2017;03/10/2017;First Class;HM-14980;Henry MacAllister;Consumer;US;Los Angeles;California;90008;West;OFF-BI-10001757;11.808;3;0.2;4.1328;Anna Andreadi
CA-2017-129917;02/10/2017;03/10/2017;First Class;HM-14980;Henry MacAllister;Consumer;US;Los Angeles;California;90008;West;OFF-BI-10004828;53.568;4;0.2;19.4184;Anna Andreadi
CA-2017-129917;02/10/2017;03/10/2017;First Class;HM-14980;Henry MacAllister;Consumer;US;Los Angeles;California;90008;West;TEC-PH-10000369;503.96;5;0.2;50.396;Anna Andreadi
CA-2017-130113;27/12/2017;31/12/2017;Standard Class;AH-10030;Aaron Hawkins;Corporate;US;San Fran~cis~co;California;94122;West;OFF-ST-10000046;323.1;2;0;61.389;Anna Andreadi
CA-2017-130113;27/12/2017;31/12/2017;Standard Class;AH-10030;Aaron Hawkins;Corporate;US;San Fran~cis~co;California;94122;West;TEC-PH-10003505;668.16;9;0.2;75.168;Anna Andreadi
CA-2017-130204;03/09/2017;09/09/2017;Standard Class;DB-13120;David Bremer;Corporate;US;San Fran~cis~co;California;94122;West;OFF-ST-10001325;31.44;3;0;8.4888;Anna Andreadi
CA-2017-130204;03/09/2017;09/09/2017;Standard Class;DB-13120;David Bremer;Corporate;US;San Fran~cis~co;California;94122;West;TEC-AC-10003038;17.9;2;0;3.401;Anna Andreadi
CA-2017-130204;03/09/2017;09/09/2017;Standard Class;DB-13120;David Bremer;Corporate;US;San Fran~cis~co;California;94122;West;TEC-AC-10003590;129.45;5;0;46.602;Anna Andreadi
CA-2017-130253;14/12/2017;18/12/2017;Standard Class;PP-18955;Paul Prost;Home Office;US;Los Angeles;California;90036;West;FUR-FU-10002963;15.24;3;0;5.1816;Anna Andreadi
CA-2017-130456;21/08/2017;26/08/2017;Standard Class;DS-13180;David Smith;Corporate;US;San Fran~cis~co;California;94122;West;FUR-BO-10003893;586.398;6;0.15;34.494;Anna Andreadi
CA-2017-130456;21/08/2017;26/08/2017;Standard Class;DS-13180;David Smith;Corporate;US;San Fran~cis~co;California;94122;West;OFF-ST-10000736;80.98;1;0;3.2392;Anna Andreadi
CA-2017-130785;05/09/2017;09/09/2017;Standard Class;AG-10900;Arthur Gainer;Consumer;US;San Diego;California;92105;West;FUR-BO-10000330;411.332;4;0.15;-4.8392;Anna Andreadi
CA-2017-130785;05/09/2017;09/09/2017;Standard Class;AG-10900;Arthur Gainer;Consumer;US;San Diego;California;92105;West;OFF-BI-10001900;28.752;6;0.2;9.7038;Anna Andreadi
CA-2017-130785;05/09/2017;09/09/2017;Standard Class;AG-10900;Arthur Gainer;Consumer;US;San Diego;California;92105;West;FUR-BO-10003159;293.199;3;0.15;-20.6964;Anna Andreadi
CA-2017-130890;02/11/2017;06/11/2017;Standard Class;JO-15280;Jas O'Carroll;Consumer;US;Los Angeles;California;90004;West;FUR-TA-10002903;1038.84;5;0.2;51.942;Anna Andreadi
CA-2017-131457;31/10/2017;06/11/2017;Standard Class;MZ-17515;Mary Zewe;Corporate;US;Redlands;California;92374;West;OFF-EN-10001509;14.28;7;0;6.7116;Anna Andreadi
CA-2017-131534;28/03/2017;02/04/2017;Standard Class;AB-10165;Alan Barnes;Consumer;US;Los Angeles;California;90036;West;TEC-AC-10002253;166.24;1;0;24.936;Anna Andreadi
CA-2017-131534;28/03/2017;02/04/2017;Standard Class;AB-10165;Alan Barnes;Consumer;US;Los Angeles;California;90036;West;OFF-PA-10000743;33.4;5;0;16.032;Anna Andreadi
CA-2017-131597;14/09/2017;18/09/2017;Standard Class;SP-20620;Stefania Perrino;Corporate;US;Los Angeles;California;90045;West;FUR-TA-10002607;170.136;3;0.2;-8.5068;Anna Andreadi
CA-2017-132388;10/10/2017;12/10/2017;First Class;KN-16390;Katherine Nockton;Corporate;US;Santa Barbara;California;93101;West;FUR-CH-10001714;362.136;3;0.2;-54.3204;Anna Andreadi
CA-2017-132388;10/10/2017;12/10/2017;First Class;KN-16390;Katherine Nockton;Corporate;US;Santa Barbara;California;93101;West;OFF-LA-10000414;31.05;3;0;14.904;Anna Andreadi
CA-2017-132486;23/10/2017;27/10/2017;Second Class;JF-15355;Jay Fein;Consumer;US;San Diego;California;92105;West;TEC-AC-10000710;148.32;9;0;63.7776;Anna Andreadi
CA-2017-132486;23/10/2017;27/10/2017;Second Class;JF-15355;Jay Fein;Consumer;US;San Diego;California;92105;West;FUR-CH-10004495;240.784;1;0.2;27.0882;Anna Andreadi
CA-2017-132486;23/10/2017;27/10/2017;Second Class;JF-15355;Jay Fein;Consumer;US;San Diego;California;92105;West;FUR-CH-10004540;191.968;7;0.2;16.7972;Anna Andreadi
CA-2017-132486;23/10/2017;27/10/2017;Second Class;JF-15355;Jay Fein;Consumer;US;San Diego;California;92105;West;OFF-PA-10004971;11.56;2;0;5.6644;Anna Andreadi
CA-2017-132486;23/10/2017;27/10/2017;Second Class;JF-15355;Jay Fein;Consumer;US;San Diego;California;92105;West;OFF-EN-10002600;11.8;4;0;5.664;Anna Andreadi
CA-2017-132486;23/10/2017;27/10/2017;Second Class;JF-15355;Jay Fein;Consumer;US;San Diego;California;92105;West;FUR-CH-10001854;842.352;3;0.2;42.1176;Anna Andreadi
CA-2017-132815;19/09/2017;22/09/2017;Second Class;RW-19540;Rick Wilson;Corporate;US;Los Angeles;California;90008;West;OFF-PA-10004530;22.96;2;0;11.2504;Anna Andreadi
CA-2017-132906;10/09/2017;14/09/2017;Standard Class;CC-12145;Charles Crestani;Consumer;US;Los Angeles;California;90004;West;OFF-SU-10004498;51.52;4;0;1.5456;Anna Andreadi
CA-2017-133025;17/09/2017;19/09/2017;Second Class;MO-17800;Meg O'Connel;Home Office;US;Los Angeles;California;90036;West;OFF-PA-10004100;32.4;5;0;15.552;Anna Andreadi
CA-2017-133452;13/04/2017;19/04/2017;Standard Class;ZC-21910;Zuschuss Carroll;Consumer;US;Pomona;California;91767;West;TEC-AC-10002800;199.96;4;0;69.986;Anna Andreadi
CA-2017-133452;13/04/2017;19/04/2017;Standard Class;ZC-21910;Zuschuss Carroll;Consumer;US;Pomona;California;91767;West;FUR-TA-10003954;710.832;3;0.2;-97.7394;Anna Andreadi
CA-2017-134075;12/12/2017;16/12/2017;Standard Class;HA-14905;Helen Abelman;Consumer;US;San Jose;California;95123;West;FUR-FU-10004597;166.5;3;0;21.645;Anna Andreadi
CA-2017-134075;12/12/2017;16/12/2017;Standard Class;HA-14905;Helen Abelman;Consumer;US;San Jose;California;95123;West;OFF-ST-10001496;360.38;2;0;93.6988;Anna Andreadi
CA-2017-134082;11/12/2017;17/12/2017;Standard Class;JK-15640;Jim Kriz;Home Office;US;San Bernardino;California;92404;West;OFF-BI-10004230;110.528;4;0.2;38.6848;Anna Andreadi
CA-2017-134117;17/12/2017;19/12/2017;Second Class;PG-18895;Paul Gonzalez;Consumer;US;Los Angeles;California;90008;West;OFF-AR-10003903;204.85;5;0;53.261;Anna Andreadi
CA-2017-134117;17/12/2017;19/12/2017;Second Class;PG-18895;Paul Gonzalez;Consumer;US;Los Angeles;California;90008;West;TEC-PH-10004908;135.984;2;0.2;16.998;Anna Andreadi
CA-2017-134117;17/12/2017;19/12/2017;Second Class;PG-18895;Paul Gonzalez;Consumer;US;Los Angeles;California;90008;West;OFF-AR-10001940;16.4;5;0;7.052;Anna Andreadi
CA-2017-134117;17/12/2017;19/12/2017;Second Class;PG-18895;Paul Gonzalez;Consumer;US;Los Angeles;California;90008;West;OFF-BI-10002026;92.96;2;0.2;31.374;Anna Andreadi
CA-2017-135272;07/12/2017;12/12/2017;Standard Class;MS-17830;Melanie Seite;Consumer;US;Los Angeles;California;90036;West;FUR-FU-10002759;79.92;4;0;28.7712;Anna Andreadi
CA-2017-135545;24/11/2017;30/11/2017;Standard Class;KM-16720;Kunst Miller;Consumer;US;Los Angeles;California;90004;West;TEC-AC-10004633;13.98;2;0;6.1512;Anna Andreadi
CA-2017-135545;24/11/2017;30/11/2017;Standard Class;KM-16720;Kunst Miller;Consumer;US;Los Angeles;California;90004;West;OFF-BI-10001078;25.824;6;0.2;9.3612;Anna Andreadi
CA-2017-135545;24/11/2017;30/11/2017;Standard Class;KM-16720;Kunst Miller;Consumer;US;Los Angeles;California;90004;West;OFF-PA-10003892;146.73;3;0;68.9631;Anna Andreadi
CA-2017-135545;24/11/2017;30/11/2017;Standard Class;KM-16720;Kunst Miller;Consumer;US;Los Angeles;California;90004;West;FUR-FU-10000397;79.76;4;0;22.3328;Anna Andreadi
CA-2017-135580;30/12/2017;03/01/2018;Standard Class;CL-12565;Clay Ludtke;Consumer;US;Los Angeles;California;90049;West;OFF-PA-10000595;68.52;3;0;31.5192;Anna Andreadi
CA-2017-135580;30/12/2017;03/01/2018;Standard Class;CL-12565;Clay Ludtke;Consumer;US;Los Angeles;California;90049;West;OFF-ST-10000798;74.94;3;0;14.2386;Anna Andreadi
CA-2017-135580;30/12/2017;03/01/2018;Standard Class;CL-12565;Clay Ludtke;Consumer;US;Los Angeles;California;90049;West;TEC-MA-10004002;2548.56;6;0.2;286.713;Anna Andreadi
CA-2017-135580;30/12/2017;03/01/2018;Standard Class;CL-12565;Clay Ludtke;Consumer;US;Los Angeles;California;90049;West;OFF-EN-10003296;271.44;3;0;122.148;Anna Andreadi
CA-2017-135580;30/12/2017;03/01/2018;Standard Class;CL-12565;Clay Ludtke;Consumer;US;Los Angeles;California;90049;West;TEC-PH-10004345;287.88;3;0.2;35.985;Anna Andreadi
CA-2017-136420;20/11/2017;21/11/2017;First Class;CS-12250;Chris Selesnick;Corporate;US;San Diego;California;92024;West;OFF-BI-10002854;89.696;4;0.2;33.636;Anna Andreadi
CA-2017-136420;20/11/2017;21/11/2017;First Class;CS-12250;Chris Selesnick;Corporate;US;San Diego;California;92024;West;OFF-LA-10002762;50.12;4;0;23.5564;Anna Andreadi
CA-2017-136700;06/12/2017;11/12/2017;Second Class;DB-13120;David Bremer;Corporate;US;Santa Barbara;California;93101;West;OFF-PA-10004519;8.96;2;0;4.3904;Anna Andreadi
CA-2017-136735;26/07/2017;02/08/2017;Standard Class;HA-14920;Helen Andreada;Consumer;US;San Fran~cis~co;California;94110;West;OFF-EN-10002230;167.86;2;0;78.8942;Anna Andreadi
CA-2017-137302;26/04/2017;01/05/2017;Standard Class;BW-11110;Bart Watters;Corporate;US;San Diego;California;92105;West;FUR-CH-10002017;63.936;3;0.2;6.3936;Anna Andreadi
CA-2017-137302;26/04/2017;01/05/2017;Standard Class;BW-11110;Bart Watters;Corporate;US;San Diego;California;92105;West;OFF-AR-10000588;59.52;3;0;15.4752;Anna Andreadi
CA-2017-137302;26/04/2017;01/05/2017;Standard Class;BW-11110;Bart Watters;Corporate;US;San Diego;California;92105;West;TEC-PH-10003174;311.976;3;0.2;38.997;Anna Andreadi
CA-2017-137302;26/04/2017;01/05/2017;Standard Class;BW-11110;Bart Watters;Corporate;US;San Diego;California;92105;West;OFF-BI-10001524;50.352;3;0.2;17.6232;Anna Andreadi
CA-2017-137526;13/01/2017;17/01/2017;Standard Class;PB-19150;Philip Brown;Consumer;US;Los Angeles;California;90004;West;OFF-BI-10003364;70.008;3;0.2;24.5028;Anna Andreadi
CA-2017-137526;13/01/2017;17/01/2017;Standard Class;PB-19150;Philip Brown;Consumer;US;Los Angeles;California;90004;West;FUR-FU-10001861;77.6;4;0;38.024;Anna Andreadi
CA-2017-137526;13/01/2017;17/01/2017;Standard Class;PB-19150;Philip Brown;Consumer;US;Los Angeles;California;90004;West;FUR-FU-10004845;464.85;9;0;92.97;Anna Andreadi
CA-2017-137708;22/11/2017;25/11/2017;Second Class;NG-18430;Nathan Gelder;Consumer;US;Los Angeles;California;90008;West;OFF-PA-10000176;37.94;2;0;18.2112;Anna Andreadi
CA-2017-137708;22/11/2017;25/11/2017;Second Class;NG-18430;Nathan Gelder;Consumer;US;Los Angeles;California;90008;West;OFF-PA-10000327;42.8;10;0;19.26;Anna Andreadi
CA-2017-137708;22/11/2017;25/11/2017;Second Class;NG-18430;Nathan Gelder;Consumer;US;Los Angeles;California;90008;West;OFF-ST-10004634;33.63;3;0;10.089;Anna Andreadi
CA-2017-137750;25/06/2017;30/06/2017;Standard Class;JF-15565;Jill Fjeld;Consumer;US;San Fran~cis~co;California;94110;West;FUR-FU-10001979;204.85;5;0;57.358;Anna Andreadi
CA-2017-137946;01/09/2017;04/09/2017;Second Class;DB-13615;Doug Bickford;Consumer;US;Los Angeles;California;90045;West;OFF-BI-10001922;4.752;1;0.2;1.6038;Anna Andreadi
CA-2017-137946;01/09/2017;04/09/2017;Second Class;DB-13615;Doug Bickford;Consumer;US;Los Angeles;California;90045;West;TEC-CO-10001449;959.984;2;0.2;335.9944;Anna Andreadi
CA-2017-137946;01/09/2017;04/09/2017;Second Class;DB-13615;Doug Bickford;Consumer;US;Los Angeles;California;90045;West;OFF-BI-10004140;14.368;4;0.2;4.49;Anna Andreadi
CA-2017-138219;23/03/2017;30/03/2017;Standard Class;BP-11095;Bart Pistole;Corporate;US;Los Angeles;California;90049;West;OFF-PA-10000380;33.36;4;0;16.68;Anna Andreadi
CA-2017-138534;17/07/2017;19/07/2017;Second Class;JM-15535;Jessica Myrick;Consumer;US;Bakersfield;California;93309;West;FUR-BO-10003159;195.466;2;0.15;-13.7976;Anna Andreadi
CA-2017-139164;23/06/2017;28/06/2017;Standard Class;CS-12355;Christine Sundaresam;Consumer;US;Long Bea~ch;California;90805;West;TEC-PH-10002468;217.584;2;0.2;19.0386;Anna Andreadi
CA-2017-139164;23/06/2017;28/06/2017;Standard Class;CS-12355;Christine Sundaresam;Consumer;US;Long Bea~ch;California;90805;West;OFF-FA-10003059;5.43;3;0;1.7919;Anna Andreadi
CA-2017-139164;23/06/2017;28/06/2017;Standard Class;CS-12355;Christine Sundaresam;Consumer;US;Long Bea~ch;California;90805;West;TEC-PH-10003931;143.976;3;0.2;8.9985;Anna Andreadi
CA-2017-139248;25/07/2017;30/07/2017;Standard Class;RD-19930;Russell D'Ascenzo;Consumer;US;Los Angeles;California;90032;West;TEC-PH-10004094;623.96;5;0.2;38.9975;Anna Andreadi
CA-2017-139290;26/10/2017;30/10/2017;Standard Class;MY-17380;Maribeth Yedwab;Corporate;US;Ran~cho ~cu~camonga;California;91730;West;OFF-LA-10004008;5.76;2;0;2.6496;Anna Andreadi
CA-2017-140144;20/06/2017;25/06/2017;Second Class;SC-20770;Stewart Carmichael;Corporate;US;San Fran~cis~co;California;94122;West;FUR-FU-10002253;257.64;6;0;100.4796;Anna Andreadi
CA-2017-140144;20/06/2017;25/06/2017;Second Class;SC-20770;Stewart Carmichael;Corporate;US;San Fran~cis~co;California;94122;West;TEC-PH-10002726;125.976;3;0.2;47.241;Anna Andreadi
CA-2017-140410;03/11/2017;07/11/2017;Standard Class;CM-12655;Corinna Mitchell;Home Office;US;Los Angeles;California;90008;West;TEC-PH-10003580;1212.848;7;0.2;106.1242;Anna Andreadi
CA-2017-140410;03/11/2017;07/11/2017;Standard Class;CM-12655;Corinna Mitchell;Home Office;US;Los Angeles;California;90008;West;TEC-AC-10001109;89.97;3;0;37.7874;Anna Andreadi
CA-2017-140410;03/11/2017;07/11/2017;Standard Class;CM-12655;Corinna Mitchell;Home Office;US;Los Angeles;California;90008;West;FUR-FU-10003347;42.6;3;0;16.614;Anna Andreadi
CA-2017-141593;14/12/2017;16/12/2017;Second Class;DB-12970;Darren Budd;Corporate;US;Los Angeles;California;90045;West;OFF-BI-10001153;55.264;2;0.2;20.724;Anna Andreadi
CA-2017-141593;14/12/2017;16/12/2017;Second Class;DB-12970;Darren Budd;Corporate;US;Los Angeles;California;90045;West;OFF-PA-10004983;6.48;1;0;3.1104;Anna Andreadi
CA-2017-141593;14/12/2017;16/12/2017;Second Class;DB-12970;Darren Budd;Corporate;US;Los Angeles;California;90045;West;OFF-BI-10000948;34.248;3;0.2;11.5587;Anna Andreadi
CA-2017-141593;14/12/2017;16/12/2017;Second Class;DB-12970;Darren Budd;Corporate;US;Los Angeles;California;90045;West;FUR-TA-10002622;273.568;2;0.2;10.2588;Anna Andreadi
CA-2017-141768;25/05/2017;27/05/2017;Second Class;NP-18685;Nora Pelletier;Home Office;US;San Fran~cis~co;California;94109;West;FUR-FU-10002268;14.73;3;0;4.8609;Anna Andreadi
CA-2017-141936;07/08/2017;12/08/2017;Standard Class;PN-18775;Parhena Norris;Home Office;US;Bakersfield;California;93309;West;OFF-BI-10002194;19.152;3;0.2;6.4638;Anna Andreadi
CA-2017-142027;09/04/2017;14/04/2017;Standard Class;JK-15370;Jay Kimmel;Consumer;US;Long Bea~ch;California;90805;West;FUR-TA-10002774;369.912;3;0.2;-13.8717;Anna Andreadi
CA-2017-142041;07/06/2017;09/06/2017;Second Class;EM-13810;Eleni McCrary;Corporate;US;Los Angeles;California;90036;West;OFF-BI-10004187;7.52;5;0.2;2.632;Anna Andreadi
CA-2017-142454;15/08/2017;19/08/2017;Standard Class;RE-19450;Richard Eichhorn;Consumer;US;Oakland;California;94601;West;FUR-FU-10004018;104.23;7;0;28.1421;Anna Andreadi
CA-2017-142454;15/08/2017;19/08/2017;Standard Class;RE-19450;Richard Eichhorn;Consumer;US;Oakland;California;94601;West;OFF-ST-10003638;70.26;3;0;18.9702;Anna Andreadi
CA-2017-142601;18/04/2017;20/04/2017;Second Class;DE-13255;Deanra Eno;Home Office;US;Los Angeles;California;90004;West;OFF-ST-10002756;947.17;7;0;9.4717;Anna Andreadi
CA-2017-142601;18/04/2017;20/04/2017;Second Class;DE-13255;Deanra Eno;Home Office;US;Los Angeles;California;90004;West;OFF-PA-10000483;61.96;2;0;27.882;Anna Andreadi
CA-2017-142944;06/03/2017;11/03/2017;Standard Class;JL-15850;John Lucas;Consumer;US;San Fran~cis~co;California;94122;West;FUR-FU-10000308;435.26;7;0;95.7572;Anna Andreadi
CA-2017-142944;06/03/2017;11/03/2017;Standard Class;JL-15850;John Lucas;Consumer;US;San Fran~cis~co;California;94122;West;TEC-CO-10003763;1119.984;2;0.2;377.9946;Anna Andreadi
CA-2017-143238;06/09/2017;08/09/2017;First Class;LO-17170;Lori Olson;Corporate;US;La Quinta;California;92253;West;TEC-AC-10003499;46.32;4;0;18.0648;Anna Andreadi
CA-2017-143490;06/12/2017;13/12/2017;Standard Class;NP-18325;Naresj Patel;Consumer;US;San Diego;California;92105;West;OFF-AR-10002952;120.15;9;0;33.642;Anna Andreadi
CA-2017-143490;06/12/2017;13/12/2017;Standard Class;NP-18325;Naresj Patel;Consumer;US;San Diego;California;92105;West;TEC-PH-10000576;219.184;2;0.2;19.1786;Anna Andreadi
CA-2017-143602;25/04/2017;28/04/2017;Second Class;JS-15595;Jill Stevenson;Corporate;US;Los Angeles;California;90045;West;OFF-BI-10002071;13.944;3;0.2;4.5318;Anna Andreadi
CA-2017-144099;29/11/2017;30/11/2017;Same Day;PO-19195;Phillina Ober;Home Office;US;San Fran~cis~co;California;94122;West;OFF-BI-10001078;4.304;1;0.2;1.5602;Anna Andreadi
CA-2017-144267;21/08/2017;23/08/2017;First Class;NZ-18565;Nick Zandusky;Home Office;US;San Fran~cis~co;California;94110;West;FUR-CH-10002335;544.008;3;0.2;40.8006;Anna Andreadi
CA-2017-144267;21/08/2017;23/08/2017;First Class;NZ-18565;Nick Zandusky;Home Office;US;San Fran~cis~co;California;94110;West;OFF-PA-10000157;59.94;3;0;28.1718;Anna Andreadi
CA-2017-144267;21/08/2017;23/08/2017;First Class;NZ-18565;Nick Zandusky;Home Office;US;San Fran~cis~co;California;94110;West;OFF-PA-10001947;23.92;4;0;11.7208;Anna Andreadi
CA-2017-144267;21/08/2017;23/08/2017;First Class;NZ-18565;Nick Zandusky;Home Office;US;San Fran~cis~co;California;94110;West;OFF-PA-10003657;4.28;1;0;1.926;Anna Andreadi
CA-2017-144652;20/11/2017;26/11/2017;Standard Class;SN-20560;Skye Norling;Home Office;US;Los Angeles;California;90008;West;OFF-AR-10003732;19.46;7;0;5.0596;Anna Andreadi
CA-2017-144722;16/03/2017;23/03/2017;Standard Class;MF-18250;Monica Federle;Corporate;US;Los Angeles;California;90036;West;FUR-FU-10001215;43.13;1;0;18.1146;Anna Andreadi
CA-2017-144890;25/12/2017;29/12/2017;Standard Class;SM-20320;Sean Miller;Home Office;US;Los Angeles;California;90049;West;OFF-PA-10001526;9.96;2;0;4.8804;Anna Andreadi
