Order_ID		Order_Date		Ship_Date		Ship_Mode		Customer_ID		Customer_Name		Segment		Country		City		State		Postal_Code		Region		Product_ID		Sales		Quantity		Discount		Profit		Person
CA-2016-146815		08/09/2016		13/09/2016		Standard Class		PP-18955		Paul Prost		Home Office		United States		New York City		New York		10009		East		FUR-CH-10004289		172.764		2		0.1		13.4372		Chuck Magee
CA-2016-146815		08/09/2016		13/09/2016		Standard Class		PP-18955		Paul Prost		Home Office		United States		New York City		New York		10009		East		OFF-AR-10003469		3.52		2		0		1.6896		Chuck Magee
CA-2016-146864		22/12/2016		26/12/2016		Standard Class		BT-11530		Bradley Talbott		Home Office		United States		New York City		New York		10024		East		OFF-ST-10004946		216.4		4		0		56.264		Chuck Magee
CA-2016-146990		07/11/2016		08/11/2016		First Class		BP-11095		Bart Pistole		Corporate		United States		New York City		New York		10024		East		OFF-FA-10000611		5.92		4		0		2.8416		Chuck Magee
CA-2016-146990		07/11/2016		08/11/2016		First Class		BP-11095		Bart Pistole		Corporate		United States		New York City		New York		10024		East		OFF-PA-10000246		30.18		3		0		13.8828		Chuck Magee
CA-2016-147235		24/03/2016		28/03/2016		Standard Class		CD-11920		Carlos Daly		Consumer		United States		New York City		New York		10024		East		OFF-PA-10004948		24.9		5		0		11.703		Chuck Magee
CA-2016-147900		23/09/2016		28/09/2016		Standard Class		JK-15640		Jim Kriz		Home Office		United States		Lakewood		Ohio		44107		East		OFF-PA-10003063		28.8		9		0.2		10.08		Chuck Magee
CA-2016-147914		04/06/2016		09/06/2016		Standard Class		MP-17470		Mark Packer		Home Office		United States		Columbus		Ohio		43229		East		OFF-PA-10001685		16.224		2		0.2		5.8812		Chuck Magee
CA-2016-148369		23/09/2016		27/09/2016		Standard Class		TH-21115		Thea Hudgings		Corporate		United States		Newark		Delaware		19711		East		OFF-BI-10004876		11.12		4		0		5.4488		Chuck Magee
CA-2016-148488		10/12/2016		15/12/2016		Standard Class		SM-20005		Sally Matthias		Consumer		United States		New York City		New York		10009		East		OFF-PA-10004470		11.36		2		0		5.2256		Chuck Magee
CA-2016-148488		10/12/2016		15/12/2016		Standard Class		SM-20005		Sally Matthias		Consumer		United States		New York City		New York		10009		East		OFF-BI-10000315		106.344		7		0.2		37.2204		Chuck Magee
CA-2016-148586		25/03/2016		01/04/2016		Standard Class		AZ-10750		Annie Zypern		Consumer		United States		New York City		New York		10009		East		FUR-CH-10002439		366.786		7		0.1		65.2064		Chuck Magee
CA-2016-149055		23/11/2016		28/11/2016		Standard Class		PB-19210		Phillip Breyer		Corporate		United States		Philadelphia		Pennsylvania		19134		East		OFF-EN-10003040		62.808		3		0.2		21.1977		Chuck Magee
CA-2016-149524		14/01/2016		15/01/2016		First Class		BS-11590		Brendan Sweed		Corporate		United States		Philadelphia		Pennsylvania		19140		East		FUR-BO-10003433		61.96		4		0.5		-53.2856		Chuck Magee
CA-2016-149594		15/09/2016		19/09/2016		Standard Class		MF-18250		Monica Federle		Corporate		United States		Philadelphia		Pennsylvania		19120		East		FUR-FU-10000222		103.936		4		0.2		16.8896		Chuck Magee
CA-2016-150245		31/12/2016		04/01/2017		Second Class		PC-18745		Pamela Coakley		Corporate		United States		Watertown		New York		13601		East		FUR-BO-10002613		1573.488		7		0.2		196.686		Chuck Magee
CA-2016-150301		08/07/2016		10/07/2016		First Class		MH-18025		Michelle Huthwaite		Consumer		United States		Buffalo		New York		14215		East		FUR-CH-10002647		63.882		1		0.1		10.647		Chuck Magee
CA-2016-150798		01/12/2016		03/12/2016		Second Class		JK-15730		Joe Kamberova		Consumer		United States		Columbus		Ohio		43229		East		TEC-CO-10001571		659.988		2		0.4		109.998		Chuck Magee
CA-2016-150798		01/12/2016		03/12/2016		Second Class		JK-15730		Joe Kamberova		Consumer		United States		Columbus		Ohio		43229		East		FUR-FU-10000221		8.128		2		0.2		1.4224		Chuck Magee
CA-2016-150798		01/12/2016		03/12/2016		Second Class		JK-15730		Joe Kamberova		Consumer		United States		Columbus		Ohio		43229		East		OFF-PA-10001972		36.288		7		0.2		12.7008		Chuck Magee
CA-2016-150798		01/12/2016		03/12/2016		Second Class		JK-15730		Joe Kamberova		Consumer		United States		Columbus		Ohio		43229		East		FUR-CH-10000015		909.72		6		0.3		-51.984		Chuck Magee
CA-2016-151162		05/12/2016		09/12/2016		Standard Class		EA-14035		Erin Ashbrook		Corporate		United States		Columbus		Ohio		43229		East		OFF-PA-10001033		98.376		3		0.2		35.6613		Chuck Magee
CA-2016-151162		05/12/2016		09/12/2016		Standard Class		EA-14035		Erin Ashbrook		Corporate		United States		Columbus		Ohio		43229		East		OFF-BI-10003719		29.94		4		0.7		-23.952		Chuck Magee
CA-2016-151162		05/12/2016		09/12/2016		Standard Class		EA-14035		Erin Ashbrook		Corporate		United States		Columbus		Ohio		43229		East		OFF-PA-10003036		17.472		3		0.2		5.6784		Chuck Magee
CA-2016-151162		05/12/2016		09/12/2016		Standard Class		EA-14035		Erin Ashbrook		Corporate		United States		Columbus		Ohio		43229		East		TEC-PH-10001870		36.738		1		0.4		-9.1845		Chuck Magee
CA-2016-151162		05/12/2016		09/12/2016		Standard Class		EA-14035		Erin Ashbrook		Corporate		United States		Columbus		Ohio		43229		East		TEC-PH-10001809		179.94		2		0.4		-44.985		Chuck Magee
CA-2016-151330		14/10/2016		17/10/2016		First Class		TC-21295		Toby Carlisle		Consumer		United States		Everett		Massachusetts		2149		East		TEC-AC-10000865		177		3		0		30.09		Chuck Magee
CA-2016-151330		14/10/2016		17/10/2016		First Class		TC-21295		Toby Carlisle		Consumer		United States		Everett		Massachusetts		2149		East		OFF-ST-10000615		79.45		7		0		22.246		Chuck Magee
CA-2016-151330		14/10/2016		17/10/2016		First Class		TC-21295		Toby Carlisle		Consumer		United States		Everett		Massachusetts		2149		East		FUR-CH-10000749		1628.82		9		0		260.6112		Chuck Magee
CA-2016-151946		04/06/2016		09/06/2016		Standard Class		BT-11440		Bobby Trafton		Consumer		United States		New York City		New York		10035		East		FUR-FU-10002878		56.96		2		0		21.0752		Chuck Magee
CA-2016-151946		04/06/2016		09/06/2016		Standard Class		BT-11440		Bobby Trafton		Consumer		United States		New York City		New York		10035		East		OFF-AP-10001626		15.56		4		0		4.0456		Chuck Magee
CA-2016-151946		04/06/2016		09/06/2016		Standard Class		BT-11440		Bobby Trafton		Consumer		United States		New York City		New York		10035		East		FUR-BO-10003272		353.568		2		0.2		-44.196		Chuck Magee
CA-2016-151946		04/06/2016		09/06/2016		Standard Class		BT-11440		Bobby Trafton		Consumer		United States		New York City		New York		10035		East		FUR-FU-10002191		13.96		2		0		6.7008		Chuck Magee
CA-2016-152422		05/10/2016		10/10/2016		Second Class		BD-11635		Brian Derr		Consumer		United States		Columbus		Ohio		43229		East		OFF-AP-10002892		91.92		5		0.2		11.49		Chuck Magee
CA-2016-152443		21/05/2016		26/05/2016		Standard Class		FG-14260		Frank Gastineau		Home Office		United States		Lawrence		Massachusetts		1841		East		OFF-BI-10001071		447.86		7		0		219.4514		Chuck Magee
CA-2016-152443		21/05/2016		26/05/2016		Standard Class		FG-14260		Frank Gastineau		Home Office		United States		Lawrence		Massachusetts		1841		East		OFF-PA-10003022		17.94		3		0		8.7906		Chuck Magee
CA-2016-152443		21/05/2016		26/05/2016		Standard Class		FG-14260		Frank Gastineau		Home Office		United States		Lawrence		Massachusetts		1841		East		OFF-AP-10001293		245.88		6		0		68.8464		Chuck Magee
CA-2016-153850		24/11/2016		29/11/2016		Standard Class		TH-21100		Thea Hendricks		Consumer		United States		Toledo		Ohio		43615		East		FUR-FU-10002960		35.168		7		0.2		9.6712		Chuck Magee
CA-2016-153850		24/11/2016		29/11/2016		Standard Class		TH-21100		Thea Hendricks		Consumer		United States		Toledo		Ohio		43615		East		TEC-PH-10002584		1502.376		4		0.4		-250.396		Chuck Magee
CA-2016-154095		02/12/2016		07/12/2016		Standard Class		ON-18715		Odella Nelson		Corporate		United States		Clinton		Maryland		20735		East		FUR-FU-10003849		60.72		3		0		23.6808		Chuck Magee
CA-2016-154095		02/12/2016		07/12/2016		Standard Class		ON-18715		Odella Nelson		Corporate		United States		Clinton		Maryland		20735		East		OFF-PA-10002923		146.82		3		0		73.41		Chuck Magee
CA-2016-154095		02/12/2016		07/12/2016		Standard Class		ON-18715		Odella Nelson		Corporate		United States		Clinton		Maryland		20735		East		FUR-CH-10004754		239.84		8		0		64.7568		Chuck Magee
CA-2016-154095		02/12/2016		07/12/2016		Standard Class		ON-18715		Odella Nelson		Corporate		United States		Clinton		Maryland		20735		East		OFF-LA-10000634		15.66		6		0		7.2036		Chuck Magee
CA-2016-154641		11/08/2016		16/08/2016		Standard Class		KL-16645		Ken Lonsdale		Consumer		United States		New York City		New York		10035		East		OFF-ST-10004459		375.34		1		0		18.767		Chuck Magee
CA-2016-154963		22/06/2016		27/06/2016		Standard Class		AA-10645		Anna Andreadi		Consumer		United States		Chester		Pennsylvania		19013		East		FUR-CH-10004698		170.058		3		0.3		-4.8588		Chuck Magee
CA-2016-154963		22/06/2016		27/06/2016		Standard Class		AA-10645		Anna Andreadi		Consumer		United States		Chester		Pennsylvania		19013		East		TEC-PH-10004093		82.782		3		0.4		-15.1767		Chuck Magee
CA-2016-154963		22/06/2016		27/06/2016		Standard Class		AA-10645		Anna Andreadi		Consumer		United States		Chester		Pennsylvania		19013		East		FUR-CH-10000454		853.93		5		0.3		0		Chuck Magee
CA-2016-155271		04/05/2016		04/05/2016		Same Day		AA-10480		Andrew Allen		Consumer		United States		Middletown		Connecticut		6457		East		FUR-FU-10001473		27.46		2		0		9.8856		Chuck Magee
CA-2016-155593		03/11/2016		08/11/2016		Standard Class		RP-19390		Resi Pцlking		Consumer		United States		Fairfield		Connecticut		6824		East		OFF-SU-10002522		11.64		3		0		3.3756		Chuck Magee
CA-2016-155796		11/11/2016		15/11/2016		Second Class		TS-21430		Tom Stivers		Corporate		United States		Reading		Pennsylvania		19601		East		FUR-FU-10000409		23.968		2		0.2		7.7896		Chuck Magee
CA-2016-155796		11/11/2016		15/11/2016		Second Class		TS-21430		Tom Stivers		Corporate		United States		Reading		Pennsylvania		19601		East		FUR-BO-10002545		521.96		4		0.5		-250.5408		Chuck Magee
CA-2016-155887		12/05/2016		17/05/2016		Standard Class		KT-16480		Kean Thornton		Consumer		United States		Franklin		Massachusetts		2038		East		FUR-TA-10002228		700.056		3		0.3		-130.0104		Chuck Magee
CA-2016-156160		22/09/2016		29/09/2016		Standard Class		AS-10090		Adam Shillingsburg		Consumer		United States		New York City		New York		10035		East		FUR-FU-10001876		97.44		3		0		35.0784		Chuck Magee
CA-2016-156160		22/09/2016		29/09/2016		Standard Class		AS-10090		Adam Shillingsburg		Consumer		United States		New York City		New York		10035		East		OFF-BI-10003355		3.984		1		0.2		1.3944		Chuck Magee
CA-2016-156160		22/09/2016		29/09/2016		Standard Class		AS-10090		Adam Shillingsburg		Consumer		United States		New York City		New York		10035		East		OFF-AR-10003876		13.04		4		0		5.7376		Chuck Magee
CA-2016-156160		22/09/2016		29/09/2016		Standard Class		AS-10090		Adam Shillingsburg		Consumer		United States		New York City		New York		10035		East		FUR-CH-10004983		579.528		4		0.1		83.7096		Chuck Magee
CA-2016-156314		24/12/2016		26/12/2016		First Class		RP-19390		Resi Pцlking		Consumer		United States		Cleveland		Ohio		44105		East		FUR-FU-10003096		30.36		5		0.2		8.7285		Chuck Magee
CA-2016-156545		27/02/2016		03/03/2016		First Class		JS-16030		Joy Smith		Consumer		United States		Columbus		Ohio		43229		East		OFF-AR-10003560		19.456		4		0.2		3.4048		Chuck Magee
CA-2016-157644		31/12/2016		01/01/2017		First Class		AH-10030		Aaron Hawkins		Corporate		United States		New York City		New York		10035		East		TEC-AC-10003614		34.77		3		0		11.4741		Chuck Magee
CA-2016-157644		31/12/2016		01/01/2017		First Class		AH-10030		Aaron Hawkins		Corporate		United States		New York City		New York		10035		East		OFF-LA-10003148		18.9		3		0		8.694		Chuck Magee
CA-2016-157721		02/09/2016		05/09/2016		First Class		JM-16195		Justin MacKendrick		Consumer		United States		Watertown		New York		13601		East		OFF-AP-10001303		19.9		1		0		8.955		Chuck Magee
CA-2016-157721		02/09/2016		05/09/2016		First Class		JM-16195		Justin MacKendrick		Consumer		United States		Watertown		New York		13601		East		FUR-FU-10002116		70.71		1		0		4.9497		Chuck Magee
CA-2016-158337		11/03/2016		14/03/2016		Second Class		KA-16525		Kelly Andreada		Consumer		United States		New York City		New York		10024		East		OFF-PA-10002137		108.92		14		0		49.014		Chuck Magee
CA-2016-159478		30/09/2016		06/10/2016		Standard Class		MH-17785		Maya Herman		Corporate		United States		New York City		New York		10035		East		FUR-FU-10000221		15.24		3		0		5.1816		Chuck Magee
CA-2016-159520		06/06/2016		11/06/2016		Standard Class		GT-14635		Grant Thornton		Corporate		United States		Long Beach		New York		11561		East		OFF-BI-10003982		149.544		9		0.2		50.4711		Chuck Magee
CA-2016-159520		06/06/2016		11/06/2016		Standard Class		GT-14635		Grant Thornton		Corporate		United States		Long Beach		New York		11561		East		OFF-SU-10001664		17.14		2		0		4.4564		Chuck Magee
CA-2016-159520		06/06/2016		11/06/2016		Standard Class		GT-14635		Grant Thornton		Corporate		United States		Long Beach		New York		11561		East		FUR-TA-10003238		991.764		3		0.4		-347.1174		Chuck Magee
CA-2016-159835		17/11/2016		24/11/2016		Standard Class		RB-19330		Randy Bradley		Consumer		United States		Philadelphia		Pennsylvania		19143		East		OFF-PA-10002137		12.448		2		0.2		3.89		Chuck Magee
CA-2016-159835		17/11/2016		24/11/2016		Standard Class		RB-19330		Randy Bradley		Consumer		United States		Philadelphia		Pennsylvania		19143		East		FUR-CH-10004997		657.93		5		0.3		-93.99		Chuck Magee
CA-2016-160157		20/12/2016		27/12/2016		Standard Class		MH-17455		Mark Hamilton		Consumer		United States		Hamilton		Ohio		45011		East		FUR-FU-10003773		190.848		3		0.2		-21.4704		Chuck Magee
CA-2016-160766		14/09/2016		14/09/2016		Same Day		DM-13015		Darrin Martin		Consumer		United States		New York City		New York		10009		East		FUR-TA-10001039		464.292		9		0.4		-108.3348		Chuck Magee
CA-2016-160766		14/09/2016		14/09/2016		Same Day		DM-13015		Darrin Martin		Consumer		United States		New York City		New York		10009		East		OFF-EN-10001099		68.46		7		0		31.4916		Chuck Magee
CA-2016-160766		14/09/2016		14/09/2016		Same Day		DM-13015		Darrin Martin		Consumer		United States		New York City		New York		10009		East		TEC-MA-10003979		2799.96		4		0		1371.9804		Chuck Magee
CA-2016-160766		14/09/2016		14/09/2016		Same Day		DM-13015		Darrin Martin		Consumer		United States		New York City		New York		10009		East		OFF-AP-10002945		601.3		2		0		198.429		Chuck Magee
CA-2016-160766		14/09/2016		14/09/2016		Same Day		DM-13015		Darrin Martin		Consumer		United States		New York City		New York		10009		East		TEC-PH-10001536		16.99		1		0		4.4174		Chuck Magee
CA-2016-160766		14/09/2016		14/09/2016		Same Day		DM-13015		Darrin Martin		Consumer		United States		New York City		New York		10009		East		TEC-PH-10000526		287.97		3		0		80.6316		Chuck Magee
CA-2016-160766		14/09/2016		14/09/2016		Same Day		DM-13015		Darrin Martin		Consumer		United States		New York City		New York		10009		East		OFF-PA-10000213		44.82		9		0		21.0654		Chuck Magee
CA-2016-162684		01/08/2016		06/08/2016		Standard Class		AS-10630		Ann Steele		Home Office		United States		Philadelphia		Pennsylvania		19120		East		OFF-FA-10000992		5.68		2		0.2		1.917		Chuck Magee
CA-2016-163412		20/12/2016		23/12/2016		Second Class		SM-20950		Suzanne McNair		Corporate		United States		New York City		New York		10035		East		FUR-CH-10004875		192.186		3		0.1		36.3018		Chuck Magee
CA-2016-163447		27/12/2016		31/12/2016		Standard Class		TB-21190		Thomas Brumley		Home Office		United States		New York City		New York		10011		East		FUR-CH-10004477		767.214		14		0.1		161.9674		Chuck Magee
CA-2016-163552		11/07/2016		15/07/2016		Standard Class		LA-16780		Laura Armstrong		Corporate		United States		Hackensack		New Jersey		7601		East		OFF-PA-10000474		177.2		5		0		83.284		Chuck Magee
CA-2016-163552		11/07/2016		15/07/2016		Standard Class		LA-16780		Laura Armstrong		Corporate		United States		Hackensack		New Jersey		7601		East		TEC-PH-10003885		197.97		3		0		57.4113		Chuck Magee
CA-2016-163552		11/07/2016		15/07/2016		Standard Class		LA-16780		Laura Armstrong		Corporate		United States		Hackensack		New Jersey		7601		East		FUR-CH-10003379		854.94		3		0		213.735		Chuck Magee
CA-2016-163552		11/07/2016		15/07/2016		Standard Class		LA-16780		Laura Armstrong		Corporate		United States		Hackensack		New Jersey		7601		East		FUR-FU-10000629		124.11		9		0		52.1262		Chuck Magee
CA-2016-163552		11/07/2016		15/07/2016		Standard Class		LA-16780		Laura Armstrong		Corporate		United States		Hackensack		New Jersey		7601		East		OFF-LA-10001175		14.4		5		0		7.056		Chuck Magee
CA-2016-163559		23/09/2016		28/09/2016		Second Class		ST-20530		Shui Tom		Consumer		United States		New York City		New York		10035		East		OFF-BI-10002026		139.44		3		0.2		47.061		Chuck Magee
CA-2016-163650		23/09/2016		25/09/2016		First Class		TT-21220		Thomas Thornton		Consumer		United States		Dover		Delaware		19901		East		OFF-AR-10002375		9.84		3		0		2.8536		Chuck Magee
CA-2016-163650		23/09/2016		25/09/2016		First Class		TT-21220		Thomas Thornton		Consumer		United States		Dover		Delaware		19901		East		OFF-BI-10004965		34.5		3		0		15.525		Chuck Magee
CA-2016-164182		14/07/2016		18/07/2016		Standard Class		ST-20530		Shui Tom		Consumer		United States		Philadelphia		Pennsylvania		19140		East		TEC-PH-10002070		13.494		1		0.4		-2.249		Chuck Magee
CA-2016-164182		14/07/2016		18/07/2016		Standard Class		ST-20530		Shui Tom		Consumer		United States		Philadelphia		Pennsylvania		19140		East		TEC-PH-10002583		23.988		2		0.4		-13.993		Chuck Magee
CA-2016-164182		14/07/2016		18/07/2016		Standard Class		ST-20530		Shui Tom		Consumer		United States		Philadelphia		Pennsylvania		19140		East		FUR-FU-10001057		31.984		2		0.2		1.1994		Chuck Magee
CA-2016-164182		14/07/2016		18/07/2016		Standard Class		ST-20530		Shui Tom		Consumer		United States		Philadelphia		Pennsylvania		19140		East		OFF-AR-10001044		41.584		2		0.2		4.6782		Chuck Magee
CA-2016-164224		18/05/2016		20/05/2016		Second Class		TT-21070		Ted Trevino		Consumer		United States		Akron		Ohio		44312		East		FUR-FU-10000308		149.232		3		0.2		3.7308		Chuck Magee
CA-2016-164224		18/05/2016		20/05/2016		Second Class		TT-21070		Ted Trevino		Consumer		United States		Akron		Ohio		44312		East		OFF-PA-10001526		15.936		4		0.2		5.7768		Chuck Magee
CA-2016-164259		28/12/2016		30/12/2016		First Class		SP-20860		Sung Pak		Corporate		United States		Philadelphia		Pennsylvania		19143		East		OFF-AR-10003373		99.136		4		0.2		8.6744		Chuck Magee
CA-2016-164385		26/09/2016		01/10/2016		Second Class		NB-18580		Nicole Brennan		Corporate		United States		Philadelphia		Pennsylvania		19134		East		OFF-AP-10002191		143.952		3		0.2		14.3952		Chuck Magee
CA-2016-164742		13/10/2016		18/10/2016		Second Class		ML-17395		Marina Lichtenstein		Corporate		United States		Lakewood		New Jersey		8701		East		FUR-CH-10002880		245.98		2		0		27.0578		Chuck Magee
CA-2016-164742		13/10/2016		18/10/2016		Second Class		ML-17395		Marina Lichtenstein		Corporate		United States		Lakewood		New Jersey		8701		East		OFF-BI-10004738		18.94		1		0		9.47		Chuck Magee
CA-2016-164973		04/11/2016		09/11/2016		Standard Class		NM-18445		Nathan Mautz		Home Office		United States		New York City		New York		10024		East		FUR-CH-10002602		135.882		1		0.1		24.1568		Chuck Magee
CA-2016-164973		04/11/2016		09/11/2016		Standard Class		NM-18445		Nathan Mautz		Home Office		United States		New York City		New York		10024		East		TEC-MA-10002927		3991.98		2		0		1995.99		Chuck Magee
CA-2016-164973		04/11/2016		09/11/2016		Standard Class		NM-18445		Nathan Mautz		Home Office		United States		New York City		New York		10024		East		TEC-PH-10004093		275.94		6		0		80.0226		Chuck Magee
CA-2016-164973		04/11/2016		09/11/2016		Standard Class		NM-18445		Nathan Mautz		Home Office		United States		New York City		New York		10024		East		TEC-AC-10000892		360		4		0		129.6		Chuck Magee
CA-2016-164973		04/11/2016		09/11/2016		Standard Class		NM-18445		Nathan Mautz		Home Office		United States		New York City		New York		10024		East		OFF-ST-10002974		43.57		1		0		13.071		Chuck Magee
CA-2016-165477		29/12/2016		31/12/2016		Second Class		RE-19405		Ricardo Emerson		Consumer		United States		Kent		Ohio		44240		East		OFF-AP-10003281		48.36		5		0.2		6.045		Chuck Magee
CA-2016-165974		29/06/2016		06/07/2016		Standard Class		DL-12865		Dan Lawera		Consumer		United States		Cincinnati		Ohio		45231		East		OFF-AR-10003405		32.76		7		0.2		3.6855		Chuck Magee
CA-2016-166086		07/05/2016		12/05/2016		Standard Class		CT-11995		Carol Triggs		Consumer		United States		Lawrence		Massachusetts		1841		East		OFF-BI-10001078		16.14		3		0		7.9086		Chuck Magee
CA-2016-166086		07/05/2016		12/05/2016		Standard Class		CT-11995		Carol Triggs		Consumer		United States		Lawrence		Massachusetts		1841		East		FUR-TA-10003469		194.25		2		0.3		-38.85		Chuck Magee
CA-2016-166086		07/05/2016		12/05/2016		Standard Class		CT-11995		Carol Triggs		Consumer		United States		Lawrence		Massachusetts		1841		East		OFF-AR-10002578		8.64		3		0		2.5056		Chuck Magee
CA-2016-166086		07/05/2016		12/05/2016		Standard Class		CT-11995		Carol Triggs		Consumer		United States		Lawrence		Massachusetts		1841		East		FUR-CH-10004675		872.32		4		0		244.2496		Chuck Magee
CA-2016-166555		11/07/2016		14/07/2016		First Class		JK-15205		Jamie Kunitz		Consumer		United States		Niagara Falls		New York		14304		East		TEC-PH-10004912		164.85		3		0		47.8065		Chuck Magee
CA-2016-166744		20/09/2016		24/09/2016		Standard Class		DN-13690		Duane Noonan		Consumer		United States		Columbia		Maryland		21044		East		FUR-FU-10004952		164.22		3		0		50.9082		Chuck Magee
CA-2016-166744		20/09/2016		24/09/2016		Standard Class		DN-13690		Duane Noonan		Consumer		United States		Columbia		Maryland		21044		East		FUR-BO-10001337		362.94		3		0		36.294		Chuck Magee
CA-2016-166744		20/09/2016		24/09/2016		Standard Class		DN-13690		Duane Noonan		Consumer		United States		Columbia		Maryland		21044		East		TEC-AC-10003628		59.98		2		0		26.3912		Chuck Magee
CA-2016-166884		11/03/2016		16/03/2016		Second Class		CK-12205		Chloris Kastensmidt		Consumer		United States		Columbus		Ohio		43229		East		FUR-FU-10003981		8.32		5		0.2		2.288		Chuck Magee
CA-2016-166884		11/03/2016		16/03/2016		Second Class		CK-12205		Chloris Kastensmidt		Consumer		United States		Columbus		Ohio		43229		East		OFF-FA-10001561		10.464		6		0.2		1.7004		Chuck Magee
CA-2016-166891		04/10/2016		06/10/2016		First Class		CC-12220		Chris Cortes		Consumer		United States		New York City		New York		10024		East		FUR-CH-10003298		589.41		5		0.1		-6.549		Chuck Magee
CA-2016-166989		14/11/2016		18/11/2016		Standard Class		RM-19675		Robert Marley		Home Office		United States		New York City		New York		10011		East		OFF-PA-10004470		11.36		2		0		5.2256		Chuck Magee
CA-2016-166989		14/11/2016		18/11/2016		Standard Class		RM-19675		Robert Marley		Home Office		United States		New York City		New York		10011		East		FUR-CH-10001797		69.264		2		0.1		14.6224		Chuck Magee
CA-2016-167486		27/11/2016		01/12/2016		Standard Class		JO-15145		Jack O'Briant		Corporate		United States		Buffalo		New York		14215		East		FUR-FU-10003268		199.9		5		0		39.98		Chuck Magee
CA-2016-167724		13/04/2016		18/04/2016		Standard Class		BF-11170		Ben Ferrer		Home Office		United States		Baltimore		Maryland		21215		East		OFF-LA-10002368		7.83		3		0		3.6018		Chuck Magee
CA-2016-168130		19/09/2016		19/09/2016		Same Day		BS-11365		Bill Shonely		Corporate		United States		New York City		New York		10011		East		FUR-CH-10000988		887.103		7		0.1		177.4206		Chuck Magee
CA-2016-168473		26/12/2016		01/01/2017		Standard Class		TB-21520		Tracy Blumstein		Consumer		United States		New York City		New York		10009		East		OFF-ST-10000563		191.88		6		0		19.188		Chuck Magee
CA-2016-168823		21/09/2016		24/09/2016		First Class		MA-17560		Matt Abelman		Home Office		United States		Philadelphia		Pennsylvania		19143		East		OFF-PA-10004000		11.352		3		0.2		4.1151		Chuck Magee
CA-2016-168823		21/09/2016		24/09/2016		First Class		MA-17560		Matt Abelman		Home Office		United States		Philadelphia		Pennsylvania		19143		East		OFF-LA-10004425		20.808		9		0.2		7.0227		Chuck Magee
CA-2016-169033		30/03/2016		03/04/2016		Standard Class		KM-16720		Kunst Miller		Consumer		United States		Long Beach		New York		11561		East		OFF-AR-10001915		49.65		5		0		20.853		Chuck Magee
CA-2016-169061		05/03/2016		08/03/2016		Second Class		AB-10150		Aimee Bixby		Consumer		United States		Yonkers		New York		10701		East		OFF-AR-10000588		59.52		3		0		15.4752		Chuck Magee
CA-2016-169061		05/03/2016		08/03/2016		Second Class		AB-10150		Aimee Bixby		Consumer		United States		Yonkers		New York		10701		East		TEC-AC-10002001		479.97		3		0		177.5889		Chuck Magee
CA-2016-169061		05/03/2016		08/03/2016		Second Class		AB-10150		Aimee Bixby		Consumer		United States		Yonkers		New York		10701		East		OFF-SU-10000381		18.62		2		0		5.3998		Chuck Magee
CA-2016-169061		05/03/2016		08/03/2016		Second Class		AB-10150		Aimee Bixby		Consumer		United States		Yonkers		New York		10701		East		OFF-BI-10001617		49.632		6		0.2		16.7508		Chuck Magee
CA-2016-169061		05/03/2016		08/03/2016		Second Class		AB-10150		Aimee Bixby		Consumer		United States		Yonkers		New York		10701		East		OFF-PA-10001878		97.82		2		0		45.9754		Chuck Magee
CA-2017-100251		17/05/2017		23/05/2017		Standard Class		DV-13465		Dianna Vittorini		Consumer		United States		Long Beach		New York		11561		East		OFF-LA-10003766		31.5		10		0		15.12		Chuck Magee
CA-2017-100251		17/05/2017		23/05/2017		Standard Class		DV-13465		Dianna Vittorini		Consumer		United States		Long Beach		New York		11561		East		OFF-SU-10000898		55.6		4		0		16.124		Chuck Magee
CA-2017-100454		20/11/2017		25/11/2017		Standard Class		BM-11650		Brian Moss		Corporate		United States		New York City		New York		10035		East		OFF-AR-10004648		60.45		3		0		16.3215		Chuck Magee
CA-2017-100454		20/11/2017		25/11/2017		Standard Class		BM-11650		Brian Moss		Corporate		United States		New York City		New York		10035		East		OFF-AR-10002578		11.52		4		0		3.3408		Chuck Magee
CA-2017-100454		20/11/2017		25/11/2017		Standard Class		BM-11650		Brian Moss		Corporate		United States		New York City		New York		10035		East		FUR-BO-10001519		186.048		4		0.2		9.3024		Chuck Magee
CA-2017-100545		22/11/2017		26/11/2017		Standard Class		IM-15070		Irene Maddox		Consumer		United States		Philadelphia		Pennsylvania		19120		East		OFF-BI-10003638		11.61		2		0.7		-9.288		Chuck Magee
CA-2017-100657		02/11/2017		07/11/2017		Standard Class		SW-20245		Scot Wooten		Consumer		United States		Troy		New York		12180		East		FUR-CH-10003535		109.764		2		0.1		8.5372		Chuck Magee
CA-2017-100734		15/09/2017		20/09/2017		Standard Class		AC-10615		Ann Chong		Corporate		United States		Philadelphia		Pennsylvania		19143		East		OFF-BI-10002609		3.576		4		0.7		-2.8608		Chuck Magee
CA-2017-100734		15/09/2017		20/09/2017		Standard Class		AC-10615		Ann Chong		Corporate		United States		Philadelphia		Pennsylvania		19143		East		OFF-ST-10001522		147.184		2		0.2		-29.4368		Chuck Magee
CA-2017-101000		09/04/2017		14/04/2017		Standard Class		IG-15085		Ivan Gibson		Consumer		United States		Norwich		Connecticut		6360		East		OFF-AP-10000179		370.14		3		0		144.3546		Chuck Magee
